OBJECTID,R_NAME,R_CODE,Z_NAME,Z_CODE,W_NAME,W_CODE,RK_NAME,RK_CODE,COUNT,T_NAME,T_CODE,KK_CODE,UK_NAME,UK_CODE,UK_ID,KK_NAME,GlobalID,Shape__Area,Shape__Length
3992,Amhara,3,Wag Himra,308,Sehale Seyemt,30806,Gwaroch,30806006,3, ,0,0, , , , ,82b82d68-ce7e-4a84-976a-080b9f3c2630,94474060.9960938,69098.9830561208
3993,Amhara,3,Wag Himra,308,Sehale Seyemt,30806,Aetilam,30806007,3, ,0,0, , , , ,80f8dcdc-2e3e-416a-94e8-47928b7f1213,89548329.1762695,50134.5359790053
3994,Amhara,3,Wag Himra,308,Sehale Seyemt,30806,Bariwa,30806008,2, ,0,0, , , , ,0d857c38-6d5d-4d40-bd7b-f3dfe6f53762,95750512.7783203,52953.2190022971
3995,Amhara,3,Wag Himra,308,Sehale Seyemt,30806,Menidere Cherikos,30806009,2, ,0,0, , , , ,46b60f04-31ad-4efc-9060-c95308955f4f,107333790.109375,54074.980711485
3996,Amhara,3,Wag Himra,308,Sehale Seyemt,30806,Tirishiman,30806010,3, ,0,0, , , , ,8a297b07-4ee6-4f46-bb08-3a5cef10b247,132194320.130859,68528.606522574
3997,Amhara,3,Wag Himra,308,Sehale Seyemt,30806,Selayuzige,30806011,2, ,0,0, , , , ,e437c225-4b6b-4c08-b5ab-afd26777c215,151151227.585938,61642.8342514924
3998,Amhara,3,Awi,309,Dengila,30901,Wendafay Mikael,30901001,6, ,0,0, , , , ,61b2a4bb-b96a-4313-866b-0b3a6a550da4,42944617.2749023,32112.2530506784
3999,Amhara,3,Awi,309,Dengila,30901,Abadra Agaga,30901002,8, ,0,0, , , , ,ffa72c9f-b5e9-446c-8069-d7ccb9049a9f,46061939.8242188,48412.0078140529
4000,Amhara,3,Awi,309,Dengila,30901,Mangud T/Heymanot,30901003,4, ,0,0, , , , ,ae7e4e4b-dcb3-41fb-9ede-3e49959979e7,20371491.6645508,20268.9535197414
4001,Amhara,3,Awi,309,Dengila,30901,Wufatadate,30901004,5, ,0,0, , , , ,d4840f75-2751-47ba-9b6f-27f047b46711,27186308.0439453,25614.430881384
4002,Amhara,3,Awi,309,Dengila,30901,Grargie Waketa,30901005,8, ,0,0, , , , ,5cf27c67-3cfd-40e6-866a-298ffc23932f,50908081.0869141,43475.0007993383
4003,Amhara,3,Awi,309,Dengila,30901,Zguda Gult,30901006,6, ,0,0, , , , ,d3e953e1-6599-4cd1-92f5-ab022e124f72,37832808.1259766,29760.8921174808
4004,Amhara,3,Awi,309,Dengila,30901,Zelisa Simalta,30901007,6, ,0,0, , , , ,6f46f067-772e-4e28-a38e-f101bedcea94,41756520.934082,34939.4859835276
4005,Amhara,3,Awi,309,Dengila,30901,Zunga,30901008,3, ,0,0, , , , ,956c1cf0-65b1-44e7-94d0-5ca0095c3f77,13367958.9018555,18005.1888646949
4006,Amhara,3,Awi,309,Dengila,30901,Ligaba,30901009,4, ,0,0, , , , ,5798c113-d550-46d4-ad88-7d777a25569a,14668552.0322266,19166.8440242395
4007,Amhara,3,Awi,309,Dengila,30901,Wumbri Wurafta,30901010,5, ,0,0, , , , ,985ed151-8644-42a8-93b4-2b0625ed5784,15487617.7231445,25268.1314484876
4008,Amhara,3,Awi,309,Dengila,30901,Afesa,30901011,4, ,0,0, , , , ,7d013de3-15cf-4b68-a6cc-f72ce4deffff,18477624.6074219,21469.5857815547
4009,Amhara,3,Awi,309,Dengila,30901,Muksi,30901012,5, ,0,0, , , , ,da5e5db9-52cb-48cc-af3f-fec1ca100fc6,24729370.5839844,27440.0457799346
4010,Amhara,3,Awi,309,Dengila,30901,Gayta,30901013,5, ,0,0, , , , ,d8712ae2-3039-4084-b57f-489e446b8bf9,24061883.2939453,23229.8306831664
4011,Amhara,3,Awi,309,Dengila,30901,Gumbri Abela Akana,30901014,7, ,0,0, , , , ,1c36e0d3-7596-44ca-94de-976c8abcc79a,35801578.8833008,39116.1737745112
4012,Amhara,3,Awi,309,Dengila,30901,Zubura Kuandsha,30901015,4, ,0,0, , , , ,e314ce8d-6be1-4d54-8b16-83238775ea77,24830607.5649414,25272.0716294353
4013,Amhara,3,Awi,309,Dengila,30901,Bachademsa,30901016,6, ,0,0, , , , ,4dd8bbb7-9c52-4e7b-83a9-80fb6e08502c,40625081.4379883,35457.2151439775
4014,Amhara,3,Awi,309,Dengila,30901,Dubimikaael,30901017,5, ,0,0, , , , ,d6d161cc-be07-43c4-b4ed-535ea2596418,24607193.8583984,30910.7976857563
4015,Amhara,3,Awi,309,Dengila,30901,Gibana Giyorgis,30901018,4, ,0,0, , , , ,9451d04c-2a35-422e-af52-2c9c9a171094,23202317.8740234,24988.9181786646
4016,Amhara,3,Awi,309,Dengila,30901,Jubanaabo,30901019,4, ,0,0, , , , ,ff2a9428-b246-4b66-81a5-b0bebddaa3a6,27260354.0200195,29657.6925262927
4017,Amhara,3,Awi,309,Dengila,30901,Konchanakokurta,30901020,6, ,0,0, , , , ,f45e7e35-0f2c-4690-86da-38cc6f372fe1,38455543.1518555,33051.3669792691
4018,Amhara,3,Awi,309,Dengila,30901,Washana Kuablta,30901021,4, ,0,0, , , , ,2661b33c-ea8d-4f8c-938f-3640ad977323,30756205.5161133,32447.098881902
4019,Amhara,3,Awi,309,Dengila,30901,Zurzur,30901022,3, ,0,0, , , , ,fadecfa6-4ccf-4c92-9e67-7a0986002f60,27394433.1645508,27514.9212572838
4020,Amhara,3,Awi,309,Dengila,30901,Badane,30901023,3, ,0,0, , , , ,8d695432-c551-4780-8bee-7ba1d505fb03,25449226.5517578,31317.8116192933
4021,Amhara,3,Awi,309,Dengila,30901,Gisa Baela Egziabher,30901024,11, ,0,0, , , , ,11cddd22-4e58-48cc-9b0f-b6ef42593cbd,73792853.7568359,50616.444226534
4022,Amhara,3,Awi,309,Dengila,30901,Gisa Kansen,30901025,7, ,0,0, , , , ,421720bc-d72c-45ec-a3c5-44d9067cd7e1,104382188.243164,58056.3921122635
4023,Amhara,3,Awi,309,Dengila,30901,Dbaka Snguri,30901026,8, ,0,0, , , , ,a5f7b2db-35f1-4441-9071-6c167b89b685,45038596.1298828,32213.1520202879
4024,Amhara,3,Awi,309,Dengila,30901,Alfa Kacha,30901027,6, ,0,0, , , , ,3303435f-bb1b-47df-b7d0-03369a7ef083,50251523.9291992,36768.1062854888
4025,Amhara,3,Awi,309,Banja Shekudad,30902,Zufari Abasektem,30902001,7, ,0,0, , , , ,35e90dad-9179-44d1-b25a-351e185e03cc,39635196.8364258,35645.6117128931
4026,Amhara,3,Awi,309,Banja Shekudad,30902,Bari,30902002,3, ,0,0, , , , ,8d869902-0e3f-4bc9-b5d7-dfe8c5ffde8f,26416820.9404297,29924.2755298853
4027,Amhara,3,Awi,309,Banja Shekudad,30902,Askuna Abo,30902003,6, ,0,0, , , , ,cc0d4d9d-45b5-4588-bc30-7902204e8ed5,34821500.6293945,30894.6898482938
4028,Amhara,3,Awi,309,Banja Shekudad,30902,Senkesa,30902004,6, ,0,0, , , , ,c05fcdd4-17f3-4806-a7c2-366f9f171ce9,24673312.3564453,26357.4275938852
4029,Amhara,3,Awi,309,Banja Shekudad,30902,Zikena Gomerta,30902005,5, ,0,0, , , , ,9b8a2e4f-e925-42ab-b8f4-d93a1df24ed0,34590750.0102539,31022.0780539085
4030,Amhara,3,Awi,309,Banja Shekudad,30902,Arsa Gmbeha,30902006,3, ,0,0, , , , ,68c5308f-2c23-44ae-9c14-c20893d1ca3e,12811926.2719727,16423.759143478
4031,Amhara,3,Awi,309,Banja Shekudad,30902,Sanket Lideta,30902007,4, ,0,0, , , , ,07be5414-353e-49c1-bb9f-2f9c5e6d0f1a,15104203.6113281,18447.6014868801
4032,Amhara,3,Awi,309,Banja Shekudad,30902,Bida Jegola,30902008,3, ,0,0, , , , ,8c754717-7fc8-4175-87c9-d299f1c8ad12,11066006.418457,18319.265094346
4033,Amhara,3,Awi,309,Banja Shekudad,30902,Bata Amba,30902009,4, ,0,0, , , , ,e2f53dcd-290d-46b9-8156-cf806088c6fb,17907496.5019531,23228.290594125
4034,Amhara,3,Awi,309,Banja Shekudad,30902,Besa Enguna,30902010,3, ,0,0, , , , ,80cca4d5-bc39-49ce-9c5b-9fe882150a12,12937858.34375,16692.7481620483
4035,Amhara,3,Awi,309,Banja Shekudad,30902,Asera Ambasona,30902011,2, ,0,0, , , , ,3247a40e-fe72-4c1d-bae0-677b6f1c4a24,12356906.3979492,15739.1279882924
4036,Amhara,3,Awi,309,Banja Shekudad,30902,Asem Selase,30902012,3, ,0,0, , , , ,faaac1b6-fb14-4ebf-b525-f888d02acde1,15046002.6801758,21695.7748405867
4037,Amhara,3,Awi,309,Banja Shekudad,30902,Gurja Gomerta,30902013,3, ,0,0, , , , ,0e4190a9-b080-4333-91df-92291c25abc1,17483653.824707,20197.4755717947
4038,Amhara,3,Awi,309,Banja Shekudad,30902,Gagasta,30902014,2, ,0,0, , , , ,72002f5f-5113-46a2-bf20-41abab5b623b,16929126.6894531,20917.3672393738
4039,Amhara,3,Awi,309,Banja Shekudad,30902,Atata Alayta,30902015,3, ,0,0, , , , ,1d334dea-8311-4f66-bd79-abef4980d4d5,14709968.309082,26532.8429463336
4040,Amhara,3,Awi,309,Banja Shekudad,30902,Surta,30902016,4, ,0,0, , , , ,96c11942-d878-4a8a-871a-e9298491c0fb,16502792.2177734,20450.2546001128
4041,Amhara,3,Awi,309,Banja Shekudad,30902,Kuchkuch Wdana,30902017,4, ,0,0, , , , ,63263e5e-2068-4f85-9d9f-60d636252587,20121771.2407227,25503.0170743732
4042,Amhara,3,Awi,309,Banja Shekudad,30902,Akana Jife,30902018,4, ,0,0, , , , ,3d347a1c-1206-4365-a9db-22e96177f531,17603874.7749023,22044.8395280702
4043,Amhara,3,Awi,309,Banja Shekudad,30902,Janguta Kuancha,30902019,5, ,0,0, , , , ,de3ee80f-ac08-4665-b4f1-46d67242d1bb,20339724.2119141,22424.5499907081
4044,Amhara,3,Awi,309,Banja Shekudad,30902,Gashana Akayeta,30902020,3, ,0,0, , , , ,1dc397e2-542e-4073-8a5b-8712fa7e083a,11460441.2382813,17931.0855809359
4045,Amhara,3,Awi,309,Banja Shekudad,30902,Chabana Gisa,30902021,3, ,0,0, , , , ,54b98620-8403-44d0-a726-8774063516c4,10657894.3105469,14456.0100067197
4046,Amhara,3,Awi,309,Banja Shekudad,30902,Kesa Chewsa,30902022,6, ,0,0, , , , ,e344b4c6-fabf-4b70-8f10-7de723637354,26702692.9506836,27230.4025735368
4047,Amhara,3,Awi,309,Banja Shekudad,30902,Wosela Kndkagne,30902023,4, ,0,0, , , , ,e8899931-60a7-4ce7-a3a5-9ff88ebd088e,17712350.8808594,28845.9907535561
4048,Amhara,3,Awi,309,Banja Shekudad,30902,Mesela Chaieti,30902024,7, ,0,0, , , , ,6fe5da6a-dc2b-4b1f-b49f-971b5a3b2841,31085597.5078125,34801.9336808285
4049,Amhara,3,Awi,309,Banja Shekudad,30902,Dengiya K/Mheret,30902025,4, ,0,0, , , , ,ce346ca8-502b-4bfb-91d2-6d9e328a3cbd,21881090.4731445,25317.2361377899
4050,Amhara,3,Awi,309,Ankasha Guagusa,30903,Mesele,30903001,7, ,0,0, , , , ,937cfa24-b73d-4471-a5fe-373def27faf9,51593677.7636719,38429.0996245482
4051,Amhara,3,Awi,309,Ankasha Guagusa,30903,Tulita,30903002,6, ,0,0, , , , ,7b1fe8fb-6efd-464e-9a15-ba2744d44d7a,32278645.1206055,29066.4796899064
4052,Amhara,3,Awi,309,Ankasha Guagusa,30903,Bekafita,30903003,10, ,0,0, , , , ,6f6ae862-fab4-4a1e-be59-f4a9d3c6d48d,34057782.6918945,30148.6005157055
4053,Amhara,3,Awi,309,Ankasha Guagusa,30903,Hateta Zuriya,30903004,6, ,0,0, , , , ,a82d7c65-8741-4dd4-82c5-eff87333ca5d,28636954.2685547,28371.4438111413
4054,Amhara,3,Awi,309,Ankasha Guagusa,30903,Den Zuriya,30903005,8, ,0,0, , , , ,1bd57f6d-361b-4dff-b715-4f42abaa31a5,27454525.9467773,25083.5924082645
4055,Amhara,3,Awi,309,Ankasha Guagusa,30903,Sositu Gimija Bet,30903007,4, ,0,0, , , , ,4db4030c-05e3-4aa5-bf4e-206fd1ead5a7,28543825.6694336,32884.7183508919
4056,Amhara,3,Awi,309,Ankasha Guagusa,30903,Gewena,30903008,4, ,0,0, , , , ,65776ffc-e8f7-4363-9c78-36b7b9ee8e9d,14443018.3881836,20335.8078569601
4057,Amhara,3,Awi,309,Ankasha Guagusa,30903,Manija Tenikosha,30903009,5, ,0,0, , , , ,8cf02c7b-ef3f-4f71-a60c-9eb955b8c0b1,14414887.4277344,22615.8928714303
4058,Amhara,3,Awi,309,Ankasha Guagusa,30903,Aeyisana Harisha,30903010,5, ,0,0, , , , ,cca4550c-53bb-4fac-8e11-61d6d300c12d,30680975.2119141,30475.1889925428
4059,Amhara,3,Awi,309,Ankasha Guagusa,30903,Zewula Degeha,30903011,2, ,0,0, , , , ,ac4bfa8f-4153-4e79-bc44-c16487ddd5df,13997417.2807617,22879.561969605
4060,Amhara,3,Awi,309,Ankasha Guagusa,30903,Bakona,30903012,3, ,0,0, , , , ,98f21e61-f5bb-408d-a16a-7b8e7092957e,27451961.7758789,23892.3754934445
4061,Amhara,3,Awi,309,Ankasha Guagusa,30903,Kunizena Fenasech:,30903013,8, ,0,0, , , , ,e3fe4e8c-f458-4a0a-b908-53662d5a310c,36187396.3969727,29784.4006040193
4062,Amhara,3,Awi,309,Ankasha Guagusa,30903,Dimama,30903014,5, ,0,0, , , , ,458ed512-cd15-4751-860f-32e67a3ae401,16659241.8598633,22480.0495936794
4063,Amhara,3,Awi,309,Ankasha Guagusa,30903,Sositu Tirba,30903015,7, ,0,0, , , , ,98ee05d3-f47e-4afb-8632-c79d28a40a7d,23087856.1381836,27416.0072849462
4064,Amhara,3,Awi,309,Ankasha Guagusa,30903,Chibachibasa,30903016,9, ,0,0, , , , ,6a5dda19-12fd-4b84-863f-ef15a2631f98,41045127.6479492,36057.1104401992
4065,Amhara,3,Awi,309,Ankasha Guagusa,30903,Bayina Gunisi,30903017,7, ,0,0, , , , ,f03ab83b-15db-4225-a9aa-6a62aed97508,30138841.3779297,31418.7422554977
4066,Amhara,3,Awi,309,Ankasha Guagusa,30903,Buya Sehanitu,30903020,6, ,0,0, , , , ,c8f2a42d-907c-4f01-b046-ccbd765adac4,21069072.6391602,24117.7244558324
4067,Amhara,3,Awi,309,Ankasha Guagusa,30903,Dingusha,30903021,6, ,0,0, , , , ,82270bd6-fabe-4c4d-bb94-6f3cfde47a21,23632767.3466797,27024.2913762703
4068,Amhara,3,Awi,309,Ankasha Guagusa,30903,Degera Ambera,30903022,9, ,0,0, , , , ,72949a06-30d6-428d-8f0b-e36f40a1287f,38877872.9624023,38586.5910625032
4069,Amhara,3,Awi,309,Ankasha Guagusa,30903,Dikuna Dereb,30903023,9, ,0,0, , , , ,79282146-9c05-440b-add0-2831ba98d1c8,27358090.0249023,44398.4333814684
4070,Amhara,3,Awi,309,Ankasha Guagusa,30903,3tu Shumata,30903024,9, ,0,0, , , , ,4d587fd3-4946-4028-92c1-62357d0c1705,31230180.2172852,30831.0058404368
4071,Amhara,3,Awi,309,Ankasha Guagusa,30903,3tu Sengo,30903025,7, ,0,0, , , , ,3fd617d1-53ba-4241-a8e3-66beaa296e40,31240136.0327148,40096.1772437185
4072,Amhara,3,Awi,309,Ankasha Guagusa,30903,3tu Jebela,30903026,7, ,0,0, , , , ,0cee689e-1b4a-4388-a595-b6eceba9de2a,39795137.3369141,40303.8835470895
4073,Amhara,3,Awi,309,Ankasha Guagusa,30903,2Tu Chaja,30903027,9, ,0,0, , , , ,273dbbac-3b94-41d3-80a9-bc145989ef41,45717300.8935547,34761.7438416192
4074,Amhara,3,Awi,309,Ankasha Guagusa,30903,Chaja Kibrta,30903028,10, ,0,0, , , , ,8767a08c-054d-49f9-a94c-bea964cbeb02,38006030.3491211,37491.0126180684
4075,Amhara,3,Awi,309,Ankasha Guagusa,30903,Wunidigi Wumibiri,30903029,8, ,0,0, , , , ,bebafe01-5556-4686-98a2-5924c9f820c8,36138553.2558594,32406.1261269563
4076,Amhara,3,Awi,309,Ankasha Guagusa,30903,Anibesa,30903030,15, ,0,0, , , , ,03d7e45d-af5e-4796-b466-97f8bd8ccf83,96630899.3110352,72479.5723671491
4077,Amhara,3,Awi,309,Ankasha Guagusa,30903,Kupor,30903031,11, ,0,0, , , , ,258470a8-2940-4dfb-aac8-78bd47d6e1e4,75781653.2509766,45567.1746966604
4078,Amhara,3,Awi,309,Ankasha Guagusa,30903,Enabara,30903032,7, ,0,0, , , , ,f8f144de-e0de-46df-81ea-f041c363a20d,36342040.2075195,51108.0656391328
4079,Amhara,3,Awi,309,Ankasha Guagusa,30903,Ayehu Erisha,30903401,11, ,0,0, , , , ,0ca8958e-e556-4e8e-b257-0a0b1336d5f4,71445596.4765625,69160.0973369676
4080,Amhara,3,Awi,309,Ankasha Guagusa,30903,Camp,30903402,1, ,0,0, , , , ,1bc614d2-3f85-4105-afb6-fdc61b93bbfa,4649119.453125,13366.0840601647
4081,Amhara,3,Awi,309,Ankasha Guagusa,30903,Enabara Kutir 2ena 3,30903403,1, ,0,0, , , , ,1a838461-8170-46cf-b2c9-23fa6426718f,6028084.79980469,14676.2666527112
4082,Amhara,3,Awi,309,Guangua,30904,Bizire Kani,30904001,7, ,0,0, , , , ,59e34ad8-c876-4a0b-a1cf-2a8c1ae55297,107271278.376953,49544.3076151819
4083,Amhara,3,Awi,309,Guangua,30904,Abeba,30904002,4, ,0,0, , , , ,699dc673-163b-42be-8ec5-3ccd92dfe247,63709512.3037109,39587.8714768974
4084,Amhara,3,Awi,309,Guangua,30904,Tiru Birihan,30904003,10, ,0,0, , , , ,099c9d26-0ee1-4ae8-aa6c-b3ad5478cd4b,70141121.6914063,53706.1528174159
4085,Amhara,3,Awi,309,Guangua,30904,Tirgi Sema,30904004,6, ,0,0, , , , ,9c3a9218-3f18-4ddb-b25b-f1287c7ee77b,30715891.0737305,43232.9466240816
4086,Amhara,3,Awi,309,Guangua,30904,Dangula,30904005,5, ,0,0, , , , ,38bf88df-9b71-46fa-8dd2-c59c87d54161,29903673.1152344,44286.4990918964
4087,Amhara,3,Awi,309,Guangua,30904,Anguay,30904006,6, ,0,0, , , , ,21262683-d68e-42e9-93ab-2e6d3c451d2e,36406356.3261719,44683.1188928107
4088,Amhara,3,Awi,309,Guangua,30904,Wayikela,30904007,8, ,0,0, , , , ,886d29e5-06a4-4f8f-904a-6b8af0ee5862,75909410.2436523,41183.9162913909
4089,Amhara,3,Awi,309,Guangua,30904,Degera Abo,30904008,11, ,0,0, , , , ,43f8d03b-fa59-4ab0-a195-ba87109970ed,102868719.314453,55998.1708096442
4090,Amhara,3,Awi,309,Guangua,30904,Sigadi,30904009,7, ,0,0, , , , ,c40afdca-d3c8-4bb1-af74-ff0be0629900,52112968.7001953,43100.3513038262
4091,Amhara,3,Awi,309,Guangua,30904,Lunsi Degere,30904010,7, ,0,0, , , , ,0b92b726-155c-4158-a343-b757c256d4ea,77465058.6064453,41441.5545296907
4092,Amhara,3,Awi,309,Guangua,30904,Yimali,30904011,9, ,0,0, , , , ,71535cf8-0c60-494e-91c5-6186b3a62151,113648596.977539,51941.3806451285
4093,Amhara,3,Awi,309,Guangua,30904,Chereka,30904012,7, ,0,0, , , , ,0d25f8fc-b8d5-45bf-8e75-a1fd5ab11e82,89886664.9643555,56855.7304342261
4094,Amhara,3,Awi,309,Guangua,30904,Mota,30904013,5, ,0,0, , , , ,b21a5296-76b5-4dab-a52c-6d7b2941810b,56286024.4492188,42456.0349297426
4095,Amhara,3,Awi,309,Guangua,30904,Addis Alem,30904014,7, ,0,0, , , , ,3a41b016-c810-4576-967c-06b88bfa83a9,55234952.3452148,35415.6777783022
4096,Amhara,3,Awi,309,Guangua,30904,Tsiwili,30904015,3, ,0,0, , , , ,ad7ce2e7-2a5f-45e4-b807-16df3aad1046,65224815.4511719,40949.2036063798
4097,Amhara,3,Awi,309,Guangua,30904,Kuli,30904016,6, ,0,0, , , , ,4a036e96-2e45-4193-a52e-b6c1d8315922,44300749.0615234,43466.9849492003
4098,Amhara,3,Awi,309,Guangua,30904,Ambukayina Gefecha,30904017,3, ,0,0, , , , ,b749777b-3951-4b1e-87cb-0c3a4c0efb5d,37690283.9101563,35479.7858443818
4099,Amhara,3,Awi,309,Guangua,30904,Gisayita,30904018,11, ,0,0, , , , ,546c4c54-f1d3-4dc1-96ad-b1fbfd9a3b54,86360882.6728516,52670.685040188
4100,Amhara,3,Awi,309,Guangua,30904,Ambiki,30904019,7, ,0,0, , , , ,6237c817-0610-426e-8788-57bbd0d6d180,61718750.4765625,46885.8031795742
4101,Amhara,3,Awi,309,Guangua,30904,Tengeha,30904020,10, ,0,0, , , , ,d47025e0-28c3-4a94-a51c-2e08852ca0c7,88127779.734375,55202.7839718637
4102,Amhara,3,Awi,309,Guangua,30904,Jomora,30904021,11, ,0,0, , , , ,23f2a0b6-1fc3-4a5c-aedf-62f0ded25aaa,90113691.2895508,58825.4950647823
4103,Amhara,3,Awi,309,Guangua,30904,Ahiti,30904022,10, ,0,0, , , , ,822d87a5-96f6-4723-a8dd-d231228e0b59,146403767.420898,79268.0558107385
4104,Amhara,3,Awi,309,Guangua,30904,Nana Chibala,30904023,6, ,0,0, , , , ,5205e24d-22bc-4c71-9759-f1e30630ecc7,36222030.6958008,41255.6561323742
4105,Amhara,3,Awi,309,Guangua,30904,Gohanaj,30904024,7, ,0,0, , , , ,dc2d9bdf-ab83-421d-a985-f7ea76bed6a3,50378786.4970703,43228.9110104253
4106,Amhara,3,Awi,309,Guangua,30904,Kilaj,30904025,3, ,0,0, , , , ,012c8236-c75a-4e15-9d7b-f6023877ba20,29292868.9482422,31583.1705839003
4107,Amhara,3,Awi,309,Guangua,30904,Guder Jawi,30904026,5, ,0,0, , , , ,a160a766-4314-4f60-87f1-01b955f0f3f1,42810414.2939453,30494.1394177045
4108,Amhara,3,Awi,309,Guangua,30904,Aberach Zazbel,30904027,4, ,0,0, , , , ,e45e3a37-e6a8-42bb-a923-c3a49c07e205,18924386.0375977,30473.5589505095
4109,Amhara,3,Awi,309,Guangua,30904,Akako,30904028,7, ,0,0, , , , ,93f69a56-65f5-477f-b32a-3c0d8175d92d,145516726.180176,72903.9633288178
4110,Amhara,3,Awi,309,Guangua,30904,Abay Koleb,30904029,3, ,0,0, , , , ,d81e4069-e81e-45de-96ac-b3ab0ac1ea52,221667385.072754,81775.8871336675
4111,Amhara,3,Awi,309,Guangua,30904,Sase Dubakichan Duban,30904030,5, ,0,0, , , , ,1e564601-3b69-4c3c-b69b-a464b5b156c1,218627954.072266,81423.4149334346
4112,Amhara,3,Awi,309,Guangua,30904,Metekel Agricultural Research,30904401,1, ,0,0, , , , ,2812438f-b70d-4454-ac7b-434b902b0fa5,32772929.3745117,47068.9917448597
4113,Amhara,3,Awi,309,Fagita Lekoma,30905,Amen Abo,30905001,4, ,0,0, , , , ,abb6ab25-d0b2-4a70-8ad5-f621f6ecdf9e,18567985.7333984,19508.4705943658
4114,Amhara,3,Awi,309,Fagita Lekoma,30905,DIMAMA MANIGUDA,30905002,6, ,0,0, , , , ,c2ed3947-e9cc-4f72-baaf-add08c2426be,32658221.1630859,34696.2372869233
4115,Amhara,3,Awi,309,Fagita Lekoma,30905,Ashewa Afri,30905003,7, ,0,0, , , , ,f03b1356-162e-4e12-8f1e-ae657b7caf39,29285992.8291016,27520.2779383556
4116,Amhara,3,Awi,309,Fagita Lekoma,30905,Tamech Dambul,30905004,8, ,0,0, , , , ,9e0890b6-5713-452b-b8da-e933a26d13fd,41399018.2578125,34425.2017416675
4117,Amhara,3,Awi,309,Fagita Lekoma,30905,Asuha Funzit,30905005,6, ,0,0, , , , ,e666755a-7f8f-4f8f-b26a-c7ef2a0167ef,32976257.9526367,30257.5016325844
4118,Amhara,3,Awi,309,Fagita Lekoma,30905,WAZINA AKABABIW,30905006,5, ,0,0, , , , ,9d26e707-156d-44dc-98ec-5e84722f8149,29814795.6464844,35541.295122045
4119,Amhara,3,Awi,309,Fagita Lekoma,30905,DIMAMA MARIYAM,30905007,3, ,0,0, , , , ,5cdf00f1-dc08-414a-a4a1-658fdb0f4b5b,18853379.6738281,34181.6752768693
4120,Amhara,3,Awi,309,Fagita Lekoma,30905,AMBAW MARIYAM,30905008,3, ,0,0, , , , ,a6b6c9f7-78d5-435e-bb53-07e80b1312f1,20199946.2670898,26067.5571347711
4121,Amhara,3,Awi,309,Fagita Lekoma,30905,SEGILA K\MIHIRET,30905009,3, ,0,0, , , , ,3967e5d8-7dde-4b0f-bcec-58156f5b318e,22562420.8520508,21518.2438770172
4122,Amhara,3,Awi,309,Fagita Lekoma,30905,SEGILA T\HAYIMANOT,30905010,3, ,0,0, , , , ,ef104488-bf52-4426-ab67-a690203b982c,15076738.8818359,19056.1090733071
4123,Amhara,3,Awi,309,Fagita Lekoma,30905,FAGITA TUJ,30905011,6, ,0,0, , , , ,90103379-7411-4970-8262-44abb3694a34,33771296.1025391,30578.7993340039
4124,Amhara,3,Awi,309,Fagita Lekoma,30905,SEGILA DAWENA,30905012,6, ,0,0, , , , ,bd782530-23ad-44a0-9000-774f7f729012,39532889.6879883,47105.2887875369
4125,Amhara,3,Awi,309,Fagita Lekoma,30905,FARI JEGOLA,30905013,5, ,0,0, , , , ,423df18f-5ba7-4e48-8f8c-05a15a0cb38a,32120007.2246094,34149.0438022012
4126,Amhara,3,Awi,309,Fagita Lekoma,30905,ZEMIBELA,30905014,4, ,0,0, , , , ,4a526fc5-4205-4f2c-a02e-1b9ec267cd38,11730295.7641602,23112.5032410719
4127,Amhara,3,Awi,309,Fagita Lekoma,30905,AZIMACH GOLA,30905015,7, ,0,0, , , , ,37657f75-891a-4225-a519-5a68e1a9c183,33200837.7470703,44014.8362430142
4128,Amhara,3,Awi,309,Fagita Lekoma,30905,AMESHA SHENIKORI,30905016,7, ,0,0, , , , ,c69814b0-b426-47b9-9fd2-733ba67119e5,38716873.340332,42611.6641062321
4129,Amhara,3,Awi,309,Fagita Lekoma,30905,GAFERA,30905017,5, ,0,0, , , , ,8c24d6b3-8d6f-4d20-9870-62facb2203d7,22836331.1767578,27360.1733905248
4130,Amhara,3,Awi,309,Fagita Lekoma,30905,ENIDEWIHA ARETS,30905018,7, ,0,0, , , , ,0c094bbe-f8de-41d1-bc40-611c4086f0f1,36416304.5175781,33806.877654477
4131,Amhara,3,Awi,309,Fagita Lekoma,30905,KWARI GOHANA,30905019,4, ,0,0, , , , ,cc5fdbbc-1b73-4688-b9b9-4c9628d10e68,25939922.7319336,24307.5730859769
4132,Amhara,3,Awi,309,Fagita Lekoma,30905,Gezehara,30905020,7, ,0,0, , , , ,ec45470c-2166-4dcb-aab8-a7b787677725,28683753.8476563,29479.4036760958
4133,Amhara,3,Awi,309,Fagita Lekoma,30905,Agata Ajosta,30905021,4, ,0,0, , , , ,82c5c795-775f-4d36-b0d6-1d3da4cd6bec,13293032.7602539,17647.5538102165
4134,Amhara,3,Awi,309,Fagita Lekoma,30905,DAGI ABELE,30905022,4, ,0,0, , , , ,ef5d1055-4f2b-404e-9988-647226bb7ffa,27969069.125,24905.849977591
4135,Amhara,3,Awi,309,Fagita Lekoma,30905,Chigali Kachilta,30905023,5, ,0,0, , , , ,2b6f2e71-de84-4d0d-ae85-5aa9f4053e75,20750729.9780273,27251.5084044736
