Kebele_ID,Kebele_Name,W_NAME,Z_NAME,T_NAME,treated,treat_share,area_km2,elevation,slope
9e990336-afd3-4648-93fc-2cb4cf57261d,Dewe,Dewe,Zone 05,,0,0.0,3.906960384376691,1010.4767594059695,2.455844792076778
a3bbcd54-29cb-4b15-91b5-9068f7671505,Dewe,Dewe,Zone 05,,0,0.0,50.84186213835395,967.1652995839032,2.840041571770334
cba1be4b-0e16-4362-85f8-d6a06621a017,Dewe,Dewe,Zone 05,,0,0.0,175.62992145322443,658.2613759256453,3.8044132557832073
9f546b84-7575-4df6-9dd8-4403ef65c8ba,Dewe,Dewe,Zone 05,,0,0.0,64.94621808367091,658.6278910896131,4.378038687076636
8ab14dd1-c7b5-405a-b942-6548fd1426f6,Dewe,Dewe,Zone 05,,0,0.0,22.34892022815172,567.8997245207504,1.3773152041654442
4c04c0e2-9321-46bd-88d6-3eb6d51d0d87,Dewe,Dewe,Zone 05,,0,0.0,44.79027680409519,569.9887663025144,1.3408520190013793
f0d01df5-2bcb-4aa8-b273-0354704341e6,Dewe,Dewe,Zone 05,,0,0.0,38.48890426275003,565.3409801960307,1.237588231186999
e22a2546-041f-43a6-8dc6-fcc4aa8743ee,Dewe,Dewe,Zone 05,,0,0.0,63.365983930821244,1126.8513018187546,5.002613451069249
c3c80389-d91f-4164-acc9-4a1f50afedba,Dewe,Dewe,Zone 05,,0,0.0,138.79442250924922,930.6273100010211,7.137412965792843
a430aef0-cbbd-49cf-bc12-c81153a2bd6a,Dewe,Dewe,Zone 05,,0,0.0,60.416077920243154,1110.7674642926231,4.698458686884438
36a0193a-342e-4b95-ae75-7a022b761b1a,Dewe,Dewe,Zone 05,,0,0.0,100.66839425066716,1072.2996280358384,7.666060657141082
4b29075e-ec12-4e37-857e-1c6398ae4465,Dalifagi,Dalifagi,Zone 05,,0,0.0,1.8881997745512165,637.5215822939597,5.133251961842868
cc6c84bd-d7b3-4b10-b437-886caae8f897,Dalifagi,Dalifagi,Zone 05,,0,0.0,44.82328372188602,870.4598993612491,10.026156942376746
b9c0f8ee-1f59-4cb1-94a3-7025227f0315,Dalifagi,Dalifagi,Zone 05,,0,0.0,77.35523776524597,612.230270867421,2.2368271972532914
c91de212-92ac-4626-89bc-63f33e23f47b,Dalifagi,Dalifagi,Zone 05,,0,0.0,28.57679073739848,1001.8737952682987,8.252462912889394
8ab69b9b-6af9-4c0b-a8d8-d3654f3d4384,Dalifagi,Dalifagi,Zone 05,,0,0.0,98.02088449569273,848.966867121113,7.05940221126371
6c54f83c-27d2-4f22-b62d-e5b03c448f4b,Dalifagi,Dalifagi,Zone 05,,0,0.0,103.53938645590443,740.766919528093,4.57961355146384
5778cbcb-786b-4c3c-b38d-7f0232a39ac9,Dalifagi,Dalifagi,Zone 05,,0,0.0,112.17429649239173,586.9141328325845,1.2891537435766995
d37011ab-0a50-4813-b586-e8b563802d69,Dalifagi,Dalifagi,Zone 05,,0,0.0,198.18693055378938,597.2274764504185,1.3567723059463148
1645020f-0a76-4007-88eb-016624f3ab80,Dalifagi,Dalifagi,Zone 05,,0,0.0,90.84884180370577,615.5397435321761,1.7930014494810986
838f64c5-530e-4883-a21f-385a8bb1f8b6,Dalifagi,Dalifagi,Zone 05,,0,0.0,34.05100893368876,587.2756832339904,2.243838894016816
544ceaeb-cde7-44ba-bb23-335f39052ae9,Dalifagi,Dalifagi,Zone 05,,0,0.0,105.54237604140828,578.8925799248698,1.433244074085361
a06e884c-7aa3-4cb0-b118-741188859347,Dalifagi,Dalifagi,Zone 05,,0,0.0,63.586866119960455,879.283644603713,8.255147853872902
21edbf40-2836-41c8-b653-738a4bcc7d16,Hadeleala,Hadeleala,Zone 05,,0,0.0,2.564948625945249,1161.1091348463012,4.859287387493562
7a6fe5e4-bf81-4310-b11d-ca38797b0b7f,Hadeleala,Hadeleala,Zone 05,,0,0.0,30.446134251566402,639.1254503211974,1.2883333832487205
73f80503-4ff3-498b-841e-e3bc3af1e260,Hadeleala,Hadeleala,Zone 05,,0,0.0,47.667408588281646,797.4067367282098,6.147056493907712
0d0aa291-1788-410f-969f-38998ef8f907,Hadeleala,Hadeleala,Zone 05,,0,0.0,52.63227797566155,926.452035418423,8.354700925137461
f9e8caa4-50bb-443b-83be-f9b8f9fbcc63,Hadeleala,Hadeleala,Zone 05,,0,0.0,104.5523396195028,892.7938101302244,7.408123470853263
d32ad823-c878-4222-94a5-b6b46d914430,Hadeleala,Hadeleala,Zone 05,,0,0.0,147.46041389168408,757.6019374532899,4.609944341150242
d95d0fb8-5424-4835-b955-b15161dc918d,Hadeleala,Hadeleala,Zone 05,,0,0.0,139.69668703998923,885.1684242323846,5.324512050794794
dad778bf-7a5b-43c6-8ec1-070b966ecd9d,Hadeleala,Hadeleala,Zone 05,,0,0.0,149.75131553763975,661.9775803006773,4.00078699806756
167dd54d-546a-4d35-9436-a7dcdad621d4,Hadeleala,Hadeleala,Zone 05,,0,0.0,156.9477502579084,717.3972109665522,4.17801268582611
9f0aefde-bf47-41ff-9957-abe370dc705b,Hadeleala,Hadeleala,Zone 05,,0,0.0,254.19057504128114,790.3920360210335,4.892214467582588
396dd1ea-ecf6-4e29-ad74-4ca548bb638b,Hadeleala,Hadeleala,Zone 05,,0,0.0,298.0293236027023,1043.5904490874361,8.361201274547021
a818273e-30bf-41d3-9455-db120788a8cf,Hadeleala,Hadeleala,Zone 05,,0,0.0,142.4999066692708,1002.9122975279084,8.971625915242697
2e28441a-2518-406c-b72a-07b4de5d1502,Kalu,Kalu,South Wolo,,0,0.0,2.548873572818365,1462.4181467181465,0.9905755166162135
f1de3b9e-9477-4cbf-9b3c-f3f09e3c8cce,Kalu,Kalu,South Wolo,,0,0.0,20.763279631670773,1700.5838647573153,14.536926703218649
947818f1-3880-4ff8-b9d2-0034db39d1a8,Kalu,Kalu,South Wolo,,0,0.0,16.549838361863998,1545.5958553147204,6.1506769867229885
1256b8ae-68f9-4a97-a2ba-5797ddfcff5a,Kalu,Kalu,South Wolo,,0,0.0,30.276080657864274,1815.206286972352,14.828761030607927
